ID number,1a,1b,1c,2,3.a,3.b,3.c,3.d,3.e,3.f,3.g,4.a,4.b,4.b.name,StandardNames,4bApple,4bmingpao,4bsingtao,4bstar,4borient,4bothers,5.1,5.2,5.3,5.4,5.5,5.6,5.7,5.8,5.9,5.10.,5.11,6.a.,6b,6c,6d,6e,6f,6g,6h,7.a,7.b,7.c,7.d,7.e,7.f,7.g,7.h,7.i,7.j,8.a,8b,8c,8.d,8.e,8.f,8.g,8.h,8.i,8.j,8.k,8.l,9a,9b,9c,9d,10.aCleaned,10.bCleaned,10.cCleaned,10.dCleaned,10.eCleaned,10.fCleaned,10.gCleaned,10.hCleaned,10.iCleaned,10.jCleaned,11.a,11.b,11.c,11.d,11.e,11.f,12.a,12.b,12.c,12.d,12.e,12.f,13.a,13.b,13.c,13.d,13.e,13.f,13.g,13.h,13.i,13.j,13.k,13.I,13.m,13.n,13.o,13.p,14.a,14.b,14.c,14.d,14.e,14.f,14.g,15.a.Category,15.a.Category.v1,15.b.Category,15.b.Category.v1,15.c.Category,15.c.Category.v1,15.a.english,15.a.english.v1,15.b.english,15.b.english.v1,15.c.english,15.c.english.v1,17,18,19,20,21,22.a,22b,23,24,25,27.a,27.a_final,27.b,27.c,28.a,28.b,28.c,28.d,28.e,29.a,29.b,29.c,30,31,32,33,34,35,37,36a,36b,36c,36d,36e
1035,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,1,1,"My library, dictionary",0,0,1,1,0,0,0,NA,3,3,2,2,3,3,3,3,3,2,0,0,0,100,50,0,40,30,30,30,0,0,4,2,6,4,2,2,2,3,2,2,3,4,2,3,3,0,0,6,0,0,2,0,0,6,0,0,friend,friend,0,teacher,0,0,friend,0,0,0,friend,teacher,0,"Friends, mom",friend,0,0,friend,0,0,0,0,0,Personal,Personal,Reasons,Reasons,Working attitudes,Working attitudes,Tell me about yourself,Tell me about yourself,Why do you choose this job?,Why do you choose this job?,Personality/values/ethics/IQ/mentality,Personality/values/ethics/IQ/mentality,Working interest located,0,10000,10000,TSW,1,Prince of Wales Hospital,4,4,1,driver,driver,administrator,NA,1,1,1,0,0,1,1,0,0,student,IVE,19,1,3,2,0,0,0,0,1
1036,11,1,1,0,0,0,0,0,0,2.5,0,0,1,"Apple, Star Island","Apple, Star Island",1,0,0,1,0,0,1,1,0,0,0,1,0,0,1,0,0,0,0,1,1,1,1,1,NA,3,2,2,3,2,3,3,2,3,2,70,10,40,100,80,70,80,80,100,100,100,50,4,4,4,4,3,4,3,3,3,3,3,4,3,3,8,99,4,99,99,0,8,4,4,4,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,Missing,Missing,Missing,Missing,Missing,Missing,NA,0,0,0,YL,1,Tuen Mun Hospital,4,4,1,NA,NA,NA,NA,1,1,1,1,1,1,1,0,500,student,CLSMSS,14,1,5,2,0,0,0,0,1
1037,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,1,1,1,0,0,1,0,1,0,0,0,NA,3,2,2,3,3,3,3,3,3,2,40,10,10,60,60,60,60,60,60,60,60,60,3,3,3,3,4,4,4,2,3,3,1,3,4,1,1,0,0,5,0,10,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,Missing,Missing,Missing,Missing,Missing,Missing,NA,10500,20000,30000,YL,1,0,4,4,1,NA,NA,NA,NA,0,1,1,0,0,0,0,0,800,ALC,KYW,24,1,3,2,0,0,0,0,1
1038,3.5,0,0,7,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,1,0,0,1,1,1,1,1,1,0,1,1,1,1,1,1,1,NA,3,3,3,3,3,3,3,3,3,3,0,0,20,20,70,60,50,50,0,0,10,50,4,4,4,4,3,3,3,3,3,3,3,2,3,4,4,0,0,11,0,0,4,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,Missing,Missing,Missing,Missing,Missing,Missing,NA,0,0,0,YL,4,0,4,4,1,Driver,Driver,Housewife,NA,1,1,1,0,0,1,1,0,"1,600",student,Chiu Lut Sau Memorial Secondary School,15,1,3,2,0,0,0,0,1
1039,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,1,1,0,1,1,0,0,0,1,0,0,1,1,NA,1,2,1,1,1,2,1,2,1,1,50,10,30,0,50,40,10,10,10,0,20,0,1,2,5,4,4,1,3,2,1,2,1,2,1,4,2,5,0,2,1,1,0,0,0,0,0,0,Hermon,0,0,0,0,0,Hector,LC,parents,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,Missing,Missing,Missing,Missing,Missing,Missing,Doctor,0,0,0,TSW,1,0,4,4,1,Technician,Technician,Housewife,Housewife/Mother,1,1,0,0,1,1,1,0,"4,000",student,NTHYKL,15,1,2,1,0,0,0,0,0
1040,1,0,1,0,0,0,0,0,0,0,0,0,1,Oriental Daily News,Oriental Daily News,0,0,0,0,1,0,1,1,0,0,0,1,1,0,1,1,0,0,0,1,1,0,0,1,NA,4,3,3,3,3,3,3,3,3,3,80,40,80,80,50,80,80,80,80,80,100,80,2,5,5,2,2,3,3,2,2,2,2,3,2,3,3,5,0,5,0,0,3,5,0,5,0,0,0,0,0,MIDWIFE,"BABA, MAMA",0,"BABA, MAMA",0,Family,0,"BABA, MAMA",0,Eunice,"Peter, BABA",Eunice,0,0,Eunice,0,0,0,MAMA,0,Reasons,Reasons,Company related,Company related,Qualifications,Qualifications,Why do you want to join the company?,Why do you want to join the company?,What do you know about the company (company's future/expectations/materials),What do you know about the company (company's future/expectations/materials),What do you know?,What do you know?,The resulting work can have a significant,0,25000,30000,TSW,1,Prince of Wales Hospital,4,4,1,driver,driver,NA,NA,1,1,1,0,0,1,1,0,"1,000",Looking for work,KT IVE,21,1,3,2,0,0,0,0,1
1041,3.5,0,2.5,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,1,1,0,1,1,0,1,1,1,0,0,0,0,0,0,0,0,NA,3,3,3,2,3,2,3,3,3,3,50,50,50,50,60,50,50,60,50,50,70,50,4,3,5,4,3,3,3,3,3,4,3,3,3,4,2,7,2,11,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,Missing,Missing,Missing,Missing,Missing,Missing,NA,0,0,0,0,NA,0,4,4,NA,Logistics,Logistics,housewife,NA,1,1,0,1,1,1,1,0,901,"Waiter, part-time",TWGHs Guo Yiwei high school,17,1,4,1,1,0,0,0,0
1042,3.5,1,1,0,3,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,1,0,1,1,1,0,0,0,1,1,1,1,0,NA,3,3,2,2,2,3,3,3,3,2,40,40,60,60,70,50,60,30,40,0,40,30,3,2,6,2,2,2,3,3,2,NA,3,3,3,3,1,0,0,5,2,0,1,0,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,Reasons,Reasons,,,,,Why do you choose this job?,Why do you choose this job?,Missing,Missing,Missing,Missing,NA,0,0,0,TSW,1,0,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,Iran and the,14,1,3,2,1,0,0,0,0
1043,1,1,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,1,0,0,1,1,0,1,1,1,0,0,0,1,1,0,0,0,NA,3,4,2,2,3,3,3,3,3,3,100,50,90,90,50,60,70,60,80,0,80,60,5,5,5,4,3,3,3,2,3,3,3,3,3,4,2,10,0,7,1,0,2,6,0,6,0,0,leg,leg,Jack,0,0,0,0,0,"Mum, Now",0,0,0,0,0,0,0,0,0,now,0,0,Piya Si,0,,,,,,,Missing,Missing,Missing,Missing,Missing,Missing,NA,0,0,0,TM,1,0,NA,NA,NA,NA,NA,NA,NA,1,0,0,0,0,1,1,0,"1,000",0,0,0,1,3,2,0,0,0,0,1
1044,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,1,0,0,1,1,0,0,0,1,1,0,0,0,NA,3,3,3,3,3,3,3,3,3,2,70,70,50,50,70,70,70,70,50,0,50,70,4,5,6,4,3,3,4,2,3,3,3,3,3,3,3,2,0,3,0,0,3,2,0,3,0,0,0,0,0,Dad,Dad,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,Missing,Missing,Missing,Missing,Missing,Missing,NA,0,0,0,TM,2,0,NA,NA,NA,NA,NA,NA,NA,1,1,0,0,0,1,1,0,"1,000",0,0,0,1,4,1,0,0,0,0,0
1045,0,0,0,1,15,0,15,0,15,3,0,1,1,1,1,0,0,0,0,0,0,1,1,1,1,0,1,0,0,1,1,0,0,0,0,0,1,1,1,NA,3,3,3,3,3,3,3,3,3,3,50,60,50,60,50,50,60,50,60,50,60,60,4,4,4,4,2,3,3,3,3,3,2,1,1,3,5,5,0,40,3,0,5,2,0,40,3,0,0,0,0,0,0,relative,0,0,0,cousin,friend,0,"Teacher, Friend",Friend,0,0,0,0,0,0,0,0,0,Qualifications,Qualifications,Qualifications,Qualifications,Qualifications,Qualifications,Why do I want to hire you?,Why do I want to hire you?,What kinds of special/strong abilities/skills do you have?,What kinds of special/strong abilities/skills do you have?,Strengths and weakness,Strengths and weakness,"Stable, high-paying easy",0,40000,60000,TSW,2,Tuen Mun Hospital,1,1,1,Security,Security,NA,NA,1,1,1,0,0,1,1,0,499,0,TICEC,16,1,3,1,1,0,0,0,0
1046,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,1,0,0,1,1,0,1,1,1,1,1,1,1,NA,3,3,4,3,3,4,3,4,3,3,90,100,80,80,70,50,50,70,70,80,90,90,4,3,3,3,3,3,3,3,3,3,3,3,3,3,2,1,0,3,0,0,1,0,0,2,0,0,May,0,I,0,0,0,0,0,"Mum, Dad",0,0,0,0,0,0,0,0,0,0,0,0,0,0,Personal,Personal,,,,,Tell me about yourself,Tell me about yourself,Missing,Missing,Missing,Missing,NA,0,10000,20000,TSW,2,0,2,2,NA,NA,NA,NA,NA,1,1,0,0,0,0,1,0,"2,000",student,TCCSS,17,1,3,2,0,0,0,0,1
1047,1,5,20,7,15,20,30,10,5,10,æ—¥æœ¬å ±ç´™,0,0,0,0,0,0,0,0,0,0,1,1,0,1,1,1,0,1,1,0,New York Times,0,0,0,1,0,0,0,NA,4,3,2,3,3,3,3,2,3,2,0,0,50,70,100,70,70,50,50,40,0,100,1,1,7,2,1,2,2,4,2,3,4,1,1,4,1,0,0,10,2,3,1,0,0,2,2,1,"Friend, John","Friend, Alexander",0,"Friend, John","Friend, John","Friend, Amy","The teacher, Miss Tang","Chinese medicine, physicians blue",0,0,"Friend, John","Friend, John","The teacher, Miss Tang","Friend, John","Friend, John","Friend, Alexander",John,Alexander,John,John,John,John,Alexander,Personal,Personal,Future hopes,Future hopes,Personal,Personal,What is your name?,What is your name?,What are your dreams after 100 years,What are your dreams after 100 years,What is your best sales deal,What is your best sales deal,With the human body will be able to work and entertainment,"15,234",40000,90000,NA,3,St. Paul Hospital,5,4,3,Phone shop owner,Phone shop owner,Big Spender PR,NA,0,0,0,1,0,1,1,0,"7,200",Full-time managers (disclose company),Hong Kong university,23,1,5,2,0,0,0,0,1
1048,0,3.5,2.5,1,1,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,1,0,1,0,1,1,1,Weibo,0,0,1,1,0,0,1,NA,3,3,3,3,3,3,3,3,3,3,60,60,70,70,70,70,70,70,80,80,80,100,3,5,5,2,3,3,3,2,3,3,2,2,3,2,2,5,2,5,2,0,1,3,1,5,1,0,Kathy,Christy,0,0,0,0,0,0,or,or,or,0,0,or,or,0,0,0,0,0,0,0,0,,,,,,,Missing,Missing,Missing,Missing,Missing,Missing,NA,0,0,0,TM,2,0,NA,NA,NA,NA,NA,NA,NA,1,1,1,0,0,1,1,0,"2,000",student,University Lingnen,21,1,4,2,0,0,0,0,1
1049,0,1.5,2.5,1,2,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,1,1,0,0,0,1,1,0,0,1,NA,3,3,3,3,3,3,3,3,3,3,60,60,60,70,70,80,80,70,90,90,100,100,5,4,6,3,3,3,4,2,3,3,2,3,3,2,2,10,1,10,3,0,2,7,0,5,2,0,Yu King Wa,0,0,0,0,Mum,"YKW,Mum,Ling",0,Mum,sister,YKW,0,Ling,Both,Teacher,Mum,0,0,0,0,0,0,0,Reasons,Reasons,,Qualifications,,,Why do you choose this job?,Why do you choose this job?,,Why do I want to hire you?,Missing,Missing,High salary,0,0,0,0,4,0,4,4,2,NA,NA,NA,NA,0,1,1,0,0,1,0,0,"2,000",student,CUHK,24,1,3,2,0,0,0,0,0
1050,3.5,1,0,0,0,0,0,0,0,2,0,0,1,Apple,Apple,1,0,0,0,0,0,1,1,1,1,1,1,0,0,1,1,0,0,0,1,1,0,0,1,NA,4,3,3,3,3,4,4,4,3,3,80,80,60,80,80,80,90,60,80,80,100,90,3,3,7,3,4,4,3,3,4,2,2,1,2,4,3,6,2,11,3,0,3,6,0,3,2,0,Cousin,0,0,0,0,0,"Parents, sister",0,parents,"Friends (Grace, Yan child)","Sister, cousin, friend (Grace, fish)",0,"Parents, friends","Friends, parents, families, loved ones",Own,0,0,0,Biaosao,0,0,mother,mother,Personal,Personal,Reasons,Reasons,Qualifications,Qualifications,Family circumstances / background,Family circumstances / background,Why do you choose this job?,Why do you choose this job?,What is your education level/what are your grades?,What is your education level/what are your grades?,Stable income,0,50000,0,TM,1,Tuen Mun Hospital,1,4,4,Interior design,Interior design,Property Consultants,NA,1,1,1,1,0,1,1,0,"2,000",student,0,14,1,3,2,0,0,0,0,1
1051,2,5,3,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,1,0,0,1,0,0,0,1,1,1,1,1,1,NA,3,3,2,3,3,3,3,3,2,2,40,40,60,60,70,60,60,90,80,80,40,80,5,3,6,4,3,2,3,3,2,3,2,4,3,3,3,2,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Student Nurse,0,0,0,0,Reasons,Reasons,,,,,Why do you choose this job?,Why do you choose this job?,Missing,Missing,Missing,Missing,stable,0,30000,40000,TSW,2,Ma Jialie hospital,4,4,2,Manual workers,Manual workers,Unemployed,NA,1,0,1,0,0,0,1,0,"5,000",student,Donghua College,20,1,3,1,0,0,0,0,1
1052,0,3,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,1,0,1,1,1,0,0,0,1,1,1,0,0,NA,4,2,3,2,3,3,3,3,3,3,50,50,70,90,90,50,50,90,50,0,100,100,4,2,6,1,3,3,3,3,3,3,2,3,3,2,4,0,0,5,0,0,3,0,0,5,0,0,0,0,0,Lease mom,0,0,All,0,parents,0,0,0,0,family,family,0,0,0,0,0,0,0,0,Qualifications,Reasons,Working attitudes,Reasons,Qualifications,Qualifications,Why do I want to hire you?,Why do you choose this job?,Problem Solving,Reason for leaving past job,Why do I want to hire you?,Why do I want to hire you?,Business / Finance,0,15000,20000,TSW,1,0,1,1,NA,Bus driver,Bus driver,Housewife,NA,1,1,0,0,0,1,1,0,800,student,Po Leung Kuk Centenary Li Shiu Chung Memorial School,17,1,3,2,0,0,0,0,1
1053,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,1,0,0,1,0,Weibo,0,1,1,1,1,1,1,Share Celebrity status,4,4,2,4,4,3,2,4,4,4,30,0,0,30,90,0,50,80,0,0,10,0,2,1,6,1,4,4,3,1,4,4,3,2,4,1,2,4,0,2,0,1,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Chsdez,0,0,0,0,0,0,0,0,0,,,,,,,Missing,Missing,Missing,Missing,Missing,Missing,Good work,0,0,0,TSW,1,Tuen Mun Hospital,4,4,NA,Cook,Cook,Waitress,NA,1,1,0,0,0,1,1,1,"1,000",student,TLMASS,13,1,3,2,0,0,0,0,1
1054,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,1,0,Weibo,0,0,1,1,0,1,1,Share Celebrity status,3,3,3,3,3,3,3,3,3,3,0,0,10,10,40,50,40,40,70,60,90,0,4,4,3,5,3,3,2,2,2,3,3,3,2,3,3,0,0,10,0,0,1,0,0,10,0,0,brother,0,0,0,0,0,0,0,0,0,0,0,0,Chsdez,0,0,0,0,0,0,0,0,0,Qualifications,Qualifications,Qualifications,Qualifications,,,Can you handle this job/can you do this job/how confident are you of doing this job/how well can you perform on this job,Can you handle this job/can you do this job/how confident are you of doing this job/how well can you perform on this job,What is your working experience?,What is your working experience?,Missing,Missing,Good work,0,0,0,YL,1,0,2,2,1,Unemployed,Unemployed,clerk,NA,1,1,1,0,0,1,1,0,200,student,KLC,23,1,3,2,0,0,0,0,1
1055,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,1,1,0,0,0,1,1,0,0,0,0,NA,3,3,3,3,3,3,3,3,3,3,30,30,30,20,20,20,30,30,30,30,30,30,4,4,4,4,3,3,3,3,3,3,3,3,3,3,3,1,0,7,0,0,3,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Chsdez,0,0,0,0,0,0,0,0,0,Reasons,Reasons,Qualifications,Qualifications,,,Why do you want to join the company?,Why do you want to join the company?,What kinds of special/strong abilities/skills do you have?,What kinds of special/strong abilities/skills do you have?,Missing,Missing,Social workers,0,0,0,TY,1,0,1,4,NA,NA,NA,NA,NA,1,1,0,1,0,1,1,0,400,student,TWGHs SC Gaw Memorial College,15,1,3,2,0,0,0,0,1
1056,3.5,0,0,0,0,0,0,0,0,1,0,0,1,Hoshishima,Star Island,0,0,0,1,0,0,1,1,0,0,0,1,0,0,1,1,0,0,0,1,1,1,1,0,NA,3,3,3,3,3,3,3,2,3,2,50,60,50,60,50,60,50,50,80,80,90,50,3,4,6,5,3,3,3,2,3,2,3,1,3,3,3,1,3,3,1,0,3,1,1,2,1,0,0,0,0,DAD,0,0,MUM,0,0,0,0,0,MUM,DAD,"MUM,DAD",0,0,0,0,0,0,0,0,Qualifications,Qualifications,Qualifications,Qualifications,Future hopes,Future hopes,What kinds of special/strong abilities/skills do you have?,What kinds of special/strong abilities/skills do you have?,Why are you suitable for this job,Why do I want to hire you?,What are your aspirations/goals/exepectations in future?,What are your aspirations/goals/exepectations in future?,Doctors,0,0,0,TSW,4,0,4,4,1,manager,manager,housewife,NA,0,1,1,0,0,1,1,0,100,student,Fong Yun Wah,17,1,3,1,0,0,0,0,1
1057,3.5,2,2,0,0,0,0,0,0,10,0,0,1,Apple,Apple,1,0,0,0,0,0,1,1,0,1,0,1,0,0,1,1,1,0,0,1,1,0,1,0,NA,3,2,1,2,2,3,3,3,2,2,70,70,80,80,60,60,50,50,80,50,40,60,2,4,6,3,2,2,2,1,2,2,2,4,2,4,3,0,0,5,2,0,3,0,0,4,2,0,Sisters,soho,0,CKF,YWH,0,0,0,Dad,Lankam,0,0,LJH,0,LJH,ALEX,SUNNY,TIPS,MARY,SAM,0,KIM,Far,Reasons,Reasons,Qualifications,Qualifications,,,Why do you choose this job?,Why do you choose this job?,Why are you suitable for this job,Why do I want to hire you?,Missing,Missing,They like their own can add value,0,20000,30000,TSW,1,Tuen Mun Hospital,4,4,1,Manual workers,Manual workers,housewife,NA,1,1,1,0,0,1,1,0,750,student,Lotus Temple Liu Jinlong,17,0,2,2,0,0,0,0,1
1058,3.5,3.5,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,1,1,1,1,0,1,1,1,1,1,0,1,1,1,1,1,1,0,NA,3,3,3,3,3,3,3,3,3,3,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,3,3,3,3,3,3,2,3,3,2,2,0,0,4,0,0,2,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,Missing,Missing,Missing,Missing,Missing,Missing,NA,0,0,0,TSW,1,Overseas,1,4,1,Three rows,Three rows,housewife,NA,1,1,1,0,0,1,1,0,0,student,TJCEC,16,1,2,2,0,0,0,0,1
1059,3.5,3.5,3.5,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,1,1,1,1,1,0,0,1,1,1,1,1,0,NA,3,3,3,3,3,3,3,3,3,3,80,70,60,60,70,70,60,60,60,70,70,70,2,2,2,2,3,3,3,3,3,3,2,2,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,Missing,Missing,Missing,Missing,Missing,Missing,NA,0,0,0,0,NA,0,1,1,1,Three rows,Three rows,NA,NA,1,1,0,0,0,1,1,0,0,student,0,15,1,3,1,0,0,0,0,1
1060,3.5,3.5,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,NA,3,3,3,3,3,3,3,3,3,3,0,0,0,0,0,0,0,0,0,0,0,50,4,4,4,5,3,3,3,3,3,3,2,2,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,Missing,Missing,Missing,Missing,Missing,Missing,NA,0,0,0,0,NA,Overseas,1,4,1,NA,NA,NA,NA,1,1,1,0,0,1,1,0,800,student,TJCEC,15,1,3,2,0,0,0,0,1
1061,11,11,11,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,NA,3,3,3,3,3,3,4,4,4,4,0,0,0,0,0,0,0,0,0,0,0,0,2,2,2,2,3,3,3,3,3,3,3,3,3,3,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,Missing,Missing,Missing,Missing,Missing,Missing,NA,0,0,0,0,NA,,NA,1,NA,NA,NA,restaurant,NA,0,1,0,0,0,1,0,0,0,student,0,15,0,3,2,0,0,0,0,1
1062,5,5,3.5,6,0,2,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,1,1,0,1,1,1,1,1,0,0,0,0,0,0,0,0,NA,3,3,3,3,3,3,3,3,3,3,80,80,80,80,80,80,80,80,70,70,70,70,5,7,7,7,3,4,4,4,4,4,4,4,4,4,2,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,Missing,Missing,Missing,Missing,Missing,Missing,NA,0,0,0,TSW,1,Tuen Mun Hospital,1,1,1,teacher,teacher,NA,NA,1,1,0,0,0,1,1,0,"5,000",student,PKC,15,1,2,2,0,0,0,0,1
1063,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,1,1,0,1,1,1,1,1,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,Missing,Missing,Missing,Missing,Missing,Missing,NA,0,0,0,0,NA,0,1,1,1,ground,ground,NA,NA,1,1,0,0,0,1,1,0,0,student,Weng Yu,14,1,3,2,0,0,0,0,1
1064,1,2,3.5,4,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,1,1,0,1,1,1,1,1,0,0,0,0,0,0,0,0,NA,4,3,3,2,3,3,3,2,2,2,80,80,50,50,70,70,50,50,80,70,60,50,5,5,5,6,3,3,3,4,4,4,2,2,2,2,2,0,0,2,0,0,2,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,Missing,Missing,Missing,Missing,Missing,Missing,NA,0,0,0,TSW,1,Tuen Mun Hospital,4,4,NA,ground,ground,housewife,NA,1,1,0,0,0,0,0,0,0,student,PKC,15,1,3,1,0,0,0,0,1
1065,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,1,1,1,1,1,0,0,0,0,0,0,0,0,NA,3,3,3,3,3,3,3,3,3,3,0,0,0,0,0,0,0,0,0,0,0,0,3,4,3,3,4,4,4,4,4,3,3,3,3,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,Missing,Missing,Missing,Missing,Missing,Missing,NA,0,0,0,TSW,1,0,NA,NA,2,NA,NA,NA,NA,0,0,1,1,0,0,0,0,0,student,0,18,1,4,2,0,0,0,0,1
1066,3.5,3.5,3.5,2,0,2,2,0,2,0,0,1,1,0,0,0,0,0,0,0,0,1,1,1,1,0,1,1,1,1,1,0,0,0,0,0,0,0,0,NA,3,3,3,3,3,3,3,4,4,4,0,0,0,0,0,0,0,0,0,0,0,0,3,3,3,3,3,3,3,3,3,4,4,4,4,4,3,0,0,3,0,0,3,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,Missing,Missing,Missing,Missing,Missing,Missing,NA,0,0,0,TSW,1,0,2,2,2,NA,NA,NA,NA,1,1,1,1,0,1,1,0,150,student,0,15,1,4,1,0,0,0,0,1
1067,3.5,0,0,4,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,1,1,0,1,1,1,1,1,0,0,0,0,0,0,0,0,NA,3,3,3,3,3,3,3,3,3,3,80,80,80,80,80,80,0,0,0,0,0,0,6,6,6,6,2,2,2,2,2,2,2,2,2,2,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,Missing,Missing,Missing,Missing,Missing,Missing,NA,0,0,0,0,NA,0,1,1,1,NA,NA,NA,NA,0,0,0,0,0,1,1,0,"1,500",student,0,15,1,3,2,0,0,0,0,1
1068,0,3.5,3.5,2,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,NA,3,3,3,3,3,3,3,3,3,3,50,50,50,50,50,50,50,50,50,50,50,50,5,5,5,6,4,4,4,4,4,4,3,3,3,3,2,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,Missing,Missing,Missing,Missing,Missing,Missing,NA,0,0,0,0,NA,0,1,1,1,NA,NA,NA,NA,1,1,0,0,0,1,1,0,500,student,TJLCEC,15,1,4,1,0,0,0,0,1
